Authors	records	% of 5436
KASDON SC	3	0.055
KAZANJIAN VH	3	0.055
KELLERT E	3	0.055
KENNEY FR	3	0.055
KEVORKIAN AY	3	0.055
KICKHAM CJ	3	0.055
KIMPTON AR	3	0.055
KINGSLEY LV	3	0.055
LAMPHIER TA	3	0.055
LANDRY BB	3	0.055
LEAVITT PH	3	0.055
LEONARD ED	3	0.055
LEVENSON WS	3	0.055
LINGLEY JR	3	0.055
LITTLE RR	3	0.055
LOTHROP OA	3	0.055
LYNCH JP	3	0.055
MABREY RE	3	0.055
MACCOLLUM DW	3	0.055
MADDOCK S	3	0.055
MARVIN FW	3	0.055
MARVIN HM	3	0.055
MCDONALD FC	3	0.055
MCGINN S	3	0.055
MILLER H	3	0.055
MILLER TG	3	0.055
MORRISON LB	3	0.055
MORRISON WR	3	0.055
MOSCHCOWITZ E	3	0.055
MURPHY WP	3	0.055
MURRAY HG	3	0.055
MYERS WK	3	0.055
NEWERLA GJ	3	0.055
NEWTON FC	3	0.055
O'CONNOR DS	3	0.055
OHLER WR	3	0.055
PAINTER CF	3	0.055
PATCH FS	3	0.055
PATTERSON DC	3	0.055
PENHALLOW DP	3	0.055
PETERS CN	3	0.055
PETERS JP	3	0.055
PIGOTT MG	3	0.055
PILCHER LS	3	0.055
PLACE EH	3	0.055
POSTON MA	3	0.055
PRATT HN	3	0.055
PROVENZANO RW	3	0.055
QUINCY JE	3	0.055
RAMMELKAMP CH	3	0.055
REGGIO AW	3	0.055
RICE AG	3	0.055
RICE GA	3	0.055
RICHARDS L	3	0.055
ROBERTS CP	3	0.055
ROBINSON ES	3	0.055
ROBINSON LJ	3	0.055
ROCHE M	3	0.055
ROGERS WF	3	0.055
ROSENTHAL J	3	0.055
ROSS JF	3	0.055
RYAN AE	3	0.055
SAGALL EL	3	0.055
SCARCELLO NS	3	0.055
SCHWEINBURG FB	3	0.055
SCOTT HJ	3	0.055
SCOTT HW	3	0.055
SEARS JB	3	0.055
SECUNDA L	3	0.055
SHAW ND	3	0.055
SHELDON CP	3	0.055
SIDEL N	3	0.055
SLOWICK FA	3	0.055
SMITH GC	3	0.055
SMITH JA	3	0.055
SMITH WE	3	0.055
SPEARE GS	3	0.055
SPENCER J	3	0.055
SPENCER KA	3	0.055
SPLAINE RL	3	0.055
SPRAGUE JS	3	0.055
STEARNS S	3	0.055
STEIN C	3	0.055
STILES PG	3	0.055
STONE E	3	0.055
SULLIVAN CL	3	0.055
SULLIVAN DJ	3	0.055
TALKOV RH	3	0.055
TEEL HM	3	0.055
TERRY EM	3	0.055
THANNHAUSER SJ	3	0.055
THENEBE CL	3	0.055
THOMA KH	3	0.055
THOMAS JM	3	0.055
THOMPSON WP	3	0.055
TOBEY JA	3	0.055
TOWLE HP	3	0.055
TROWBRIDGE EH	3	0.055
TURNER GG	3	0.055
TUTTLE GH	3	0.055
TYSON MD	3	0.055
WAITE JH	3	0.055
WALKER EW	3	0.055
WALLACE RH	3	0.055
WANGENSTEEN OH	3	0.055
WARTHIN TA	3	0.055
WATERS EG	3	0.055
WATKINS RP	3	0.055
WELCH NA	3	0.055
WEYLER H	3	0.055
WHITE BV	3	0.055
WHITTEMORE W	3	0.055
WILDER RM	3	0.055
WILINSKY CF	3	0.055
WOLFSON WQ	3	0.055
WOODBRIDGE PD	3	0.055
WYMAN ET	3	0.055
ZINSSER H	3	0.055
ABBOTT JA	2	0.037
ABRAMS M	2	0.037
ADAIR FE	2	0.037
ADAMS EA	2	0.037
ADAMS HD	2	0.037
ALDEN CR	2	0.037
ALEXANDER B	2	0.037
ALLEN FM	2	0.037
ALLEY LA	2	0.037
ALTMAN WS	2	0.037
AMBERSON JB	2	0.037
ANDERSON CW	2	0.037
ANDOSCA JB	2	0.037
ARCHIBALD RE	2	0.037
ARING CD	2	0.037
ASPER SP	2	0.037
ATWELL CR	2	0.037
AYRES JC	2	0.037
BADGER TL	2	0.037
BAILEY GG	2	0.037
BAILEY OT	2	0.037
BAIRD JW	2	0.037
BAKST HJ	2	0.037
BALBONI VG	2	0.037
BANKS BM	2	0.037
BANSMER C	2	0.037
BARGEN JA	2	0.037
BARKER WF	2	0.037
BARNES FR	2	0.037
BARRY JR	2	0.037
BARTON FE	2	0.037
BEEBE RT	2	0.037
BEECHER CH	2	0.037
BEETHAM WP	2	0.037
BELDING DL	2	0.037
BERKOWITZ J	2	0.037
BERRY G	2	0.037
BIERMAN W	2	0.037
BILL AH	2	0.037
BILLIG O	2	0.037
BLACKFAN KD	2	0.037
BLAISDELL ER	2	0.037
BLAKE FG	2	0.037
BLAZER A	2	0.037
BLUMBERG N	2	0.037
BLUMER G	2	0.037
BOBROWITZ ID	2	0.037
BOONE JA	2	0.037
BOSWORTH BM	2	0.037
BOWEN BD	2	0.037
BOWEN JA	2	0.037
BOWMAN RO	2	0.037
BRAGDON JH	2	0.037
BRAILEY AG	2	0.037
BREM J	2	0.037
BREWSTER HH	2	0.037
BRIGGS JE	2	0.037
BROWN DD	2	0.037
BROWN JW	2	0.037
BROWN LT	2	0.037
BROWN M	2	0.037
BUDDINGTON WT	2	0.037
BULLOWA JGM	2	0.037
BURNETT CH	2	0.037
BURWELL CS	2	0.037
BYERS RK	2	0.037
CAHILL GF	2	0.037
CANAVAN MM	2	0.037
CANNON IM	2	0.037
CAREY BW	2	0.037
CAREY EL	2	0.037
CARMODY JTB	2	0.037
CAVE EF	2	0.037
CECIL RL	2	0.037
CHAMBERLAIN JW	2	0.037
CHEEVER FS	2	0.037
CHILDRESS HM	2	0.037
CHUTE AL	2	0.037
CLAPP WB	2	0.037
CLARK WI	2	0.037
CLIFFORD R	2	0.037
CLOW FE	2	0.037
COHEN E	2	0.037
COHEN N	2	0.037
COHEN S	2	0.037
COLEMAN OH	2	0.037
COLSON ZW	2	0.037
COMEAU WJ	2	0.037
CONNER LA	2	0.037
CONNERLEY ML	2	0.037
CONNERY JE	2	0.037
COON GP	2	0.037
COONEY EA	2	0.037
CORBETT JJ	2	0.037
CORLISS PG	2	0.037
COSGROVE SA	2	0.037
COX OF	2	0.037
CRAWFORD JD	2	0.037
CRAWFORD LP	2	0.037
