Authors	records	% of 4921
MOORE JA	2	0.041
MORGAN LV	2	0.041
MORLEY F	2	0.041
MOSES MS	2	0.041
MUELLER CG	2	0.041
MURPHY JB	2	0.041
MURRAY CD	2	0.041
MUSKAT M	2	0.041
MYERS EH	2	0.041
MYERS SB	2	0.041
NABOURS RK	2	0.041
NAVEZ AE	2	0.041
NELSON NC	2	0.041
NEMENYI P	2	0.041
NETTLETON LL	2	0.041
NEWMAN MHA	2	0.041
NICHOLAS JS	2	0.041
NISSON PS	2	0.041
NORTHROP FSC	2	0.041
NOVICK A	2	0.041
NYC JF	2	0.041
OLSON AR	2	0.041
OORT JH	2	0.041
OPATOWSKI I	2	0.041
OPPENHEIMER JM	2	0.041
OSBORN CM	2	0.041
PAGE L	2	0.041
PAINTER TS	2	0.041
PATTERSON JT	2	0.041
PEARCE L	2	0.041
PEKERIS CL	2	0.041
PFUND AH	2	0.041
PHILLIPS HB	2	0.041
PICKELS EG	2	0.041
PODOLSKY B	2	0.041
PORTER MB	2	0.041
POULSON DF	2	0.041
PRESSMAN D	2	0.041
PRIM R	2	0.041
PURKS H	2	0.041
QUINE WV	2	0.041
RANDOLPH LF	2	0.041
RAPER JR	2	0.041
REILLY HC	2	0.041
RETTGER LF	2	0.041
RICHARDS DW	2	0.041
RICHTER CP	2	0.041
RILEY HP	2	0.041
ROBBINS H	2	0.041
ROBERTS WA	2	0.041
ROTH P	2	0.041
ROUILLER CA	2	0.041
ROUSE GF	2	0.041
ROWAN W	2	0.041
ROY AS	2	0.041
RUSSELL WL	2	0.041
RYER FV	2	0.041
SALMON TN	2	0.041
SAMUELSON PA	2	0.041
SCHIFFER M	2	0.041
SCOTT KG	2	0.041
SEGAL IE	2	0.041
SELLARDS AW	2	0.041
SHELDON HH	2	0.041
SHERMAN J	2	0.041
SHORTLEY GH	2	0.041
SHOWALTER AM	2	0.041
SKELLETT AM	2	0.041
SKOOG F	2	0.041
SKOW RK	2	0.041
SLAVENAS P	2	0.041
SMITH DC	2	0.041
SMITH HM	2	0.041
SMITH LB	2	0.041
SNELL EE	2	0.041
SONNENBLICK BP	2	0.041
SPINDEN HJ	2	0.041
STALKER HD	2	0.041
STEINBERG RA	2	0.041
STEWART HJ	2	0.041
STEWART TD	2	0.041
STIFLER WW	2	0.041
STRATTON JA	2	0.041
SURFACE FM	2	0.041
SUTCLIFFE E	2	0.041
SWEZY O	2	0.041
SZILARD L	2	0.041
TABER S	2	0.041
TAN CC	2	0.041
TAUB AH	2	0.041
TAYLOR MJ	2	0.041
TERRILL HM	2	0.041
THOM C	2	0.041
THOMPSON L	2	0.041
THOMPSON LTE	2	0.041
THORNDIKE EL	2	0.041
TOONDER FE	2	0.041
TRANSUE W	2	0.041
TRELEASE W	2	0.041
VAN DEN AKKER JA	2	0.041
VAN NIEL CB	2	0.041
VOEGTLIN C	2	0.041
WADSWORTH C	2	0.041
WAGNER RP	2	0.041
WAHLIN HB	2	0.041
WALCOTT CD	2	0.041
WALKER JC	2	0.041
WALLACE AD	2	0.041
WALLACE B	2	0.041
WEGEL RL	2	0.041
WEIL A	2	0.041
WEINSTEIN A	2	0.041
WELLS NA	2	0.041
WENT FW	2	0.041
WHEARTY SF	2	0.041
WHEELER WC	2	0.041
WHEELER WM	2	0.041
WHITE FB	2	0.041
WHITEHEAD GW	2	0.041
WIGNER E	2	0.041
WILLER BH	2	0.041
WILLIAMS RJ	2	0.041
WILLIER BH	2	0.041
WILSON RW	2	0.041
WINANS JG	2	0.041
WITKIN EM	2	0.041
WOLFOWITZ J	2	0.041
WOLLAN EO	2	0.041
WRIGHT FE	2	0.041
YANOFSKY C	2	0.041
YEN KL	2	0.041
ZAHL PA	2	0.041
ZISMAN WA	2	0.041
ABBOT HL	1	0.020
ABELLO TP	1	0.020
ABELSON P	1	0.020
ABORN RH	1	0.020
ABRAMOWITZ M	1	0.020
ADAMS CR	1	0.020
ADAMS FD	1	0.020
ADDIS T	1	0.020
ADELSON DE	1	0.020
ADLER L	1	0.020
AEBERSOLD PC	1	0.020
AITKEN RG	1	0.020
AJL SJ	1	0.020
ALAOGLU L	1	0.020
ALBERT A	1	0.020
ALERT AA	1	0.020
ALLEN ET	1	0.020
ALLEN M	1	0.020
ALLEN RP	1	0.020
ALLEN TH	1	0.020
ALPATOV WW	1	0.020
ALTER D	1	0.020
ALWAY FJ	1	0.020
AMOSS HL	1	0.020
ANDERS MV	1	0.020
ANDERSEN CN	1	0.020
ANDERSON EG	1	0.020
ANDERSON LC	1	0.020
ANDERSON LJ	1	0.020
ANDERSON RL	1	0.020
ANDERSON TF	1	0.020
ANDREWS DH	1	0.020
ANGELL HR	1	0.020
ANKENY NC	1	0.020
ANSLOW GA	1	0.020
ANTHONY DS	1	0.020
AQUILONIUS L	1	0.020
ARCTOWSKI H	1	0.020
