Authors	records	% of 664
COTTONE M	1	0.151
COUNSELL SJ	1	0.151
COUPER DJ	1	0.151
COUSENS S	1	0.151
COVEY LS	1	0.151
COX H	1	0.151
COYAJI K	1	0.151
COZZANI L	1	0.151
CRAFT A	1	0.151
CRAFT MA	1	0.151
CRAMER-KNIJNENBURG GF	1	0.151
CRAWFORD DH	1	0.151
CREEMERS JPHM	1	0.151
CREIGHTON SM	1	0.151
CREMER OL	1	0.151
CRESSOTTI ML	1	0.151
CREWE L	1	0.151
CRISTOFARI M	1	0.151
CRITCHLOW JD	1	0.151
CROPP B	1	0.151
CROSS HF	1	0.151
CROUCHER PJP	1	0.151
CROWE S	1	0.151
CRUM WR	1	0.151
CRUZ ACR	1	0.151
CUADRADO M	1	0.151
CUI LZ	1	0.151
CUNHA AJLA	1	0.151
CUNLIFFE NA	1	0.151
CUOZZO E	1	0.151
CURATI WL	1	0.151
CURB JD	1	0.151
CURCIO P	1	0.151
CURLER J	1	0.151
CURRAN MD	1	0.151
CURTIS RC	1	0.151
CUSMAI L	1	0.151
CUTHBERT A	1	0.151
CUTHBERTSON DJR	1	0.151
CUTRONA AF	1	0.151
D'AGUANNO G	1	0.151
D'AMICO R	1	0.151
D'AMICO S	1	0.151
D'ERRICO GB	1	0.151
D'HAVE M	1	0.151
D'INNOCENTE G	1	0.151
DA COSTA CP	1	0.151
DA COSTA D	1	0.151
DACRE JE	1	0.151
DAHLOF B	1	0.151
DALBY A	1	0.151
DALIANI D	1	0.151
DALTON MA	1	0.151
DAMBROSIA J	1	0.151
DANESH J	1	0.151
DANET S	1	0.151
DARBY D	1	0.151
DARGIE HJ	1	0.151
DARK JH	1	0.151
DARLING TN	1	0.151
DARMSTADT GL	1	0.151
DAS S	1	0.151
DAVANZO J	1	0.151
DAVIDSON NE	1	0.151
DAVIES G	1	0.151
DAVIES JK	1	0.151
DAVIES MK	1	0.151
DAVIES RF	1	0.151
DAVIS A	1	0.151
DAVIS AD	1	0.151
DAVIS CE	1	0.151
DAVIS P	1	0.151
DAVIS RC	1	0.151
DAVIS RJ	1	0.151
DAY CP	1	0.151
DAY INM	1	0.151
DAY N	1	0.151
DE ANTA MTJ	1	0.151
DE BACKER G	1	0.151
DE BACQUER D	1	0.151
DE BERNIS L	1	0.151
DE BONO D	1	0.151
DE BOO TM	1	0.151
DE BOUSINGEN DD	1	0.151
