Authors	records	% of 809
APPUKUTTAN B	1	0.124
APSE KA	1	0.124
AQUILA AL	1	0.124
ARAKI K	1	0.124
ARANCILLO M	1	0.124
ARARIPE LO	1	0.124
ARAUJO-HAUCK C	1	0.124
ARAVIN AA	1	0.124
ARCURI L	1	0.124
ARENZ A	1	0.124
ARGAST GM	1	0.124
ARKHIPOVA IR	1	0.124
ARKIN AP	1	0.124
ARMBRUST EV	1	0.124
ARMSTRONG MR	1	0.124
ARONOV D	1	0.124
ARONSHTAM A	1	0.124
ARONSON RB	1	0.124
AROSTEGUI JI	1	0.124
ARRINGTON J	1	0.124
ARSENAULT JT	1	0.124
ARSENEAU K	1	0.124
ARVIDSON RE	1	0.124
ARZOUMANIAN Z	1	0.124
ARZT E	1	0.124
ASAGIRI M	1	0.124
ASANO T	1	0.124
ASANTE CO	1	0.124
ASAO M	1	0.124
ASARA JM	1	0.124
ASHBY MLN	1	0.124
ASHLINE DJ	1	0.124
ASHTON N	1	0.124
ASMEROM Y	1	0.124
ASTIER P	1	0.124
ASWANI S	1	0.124
ATATURE M	1	0.124
ATEEQ B	1	0.124
ATHALE CA	1	0.124
ATKINSON QD	1	0.124
ATTWOOD DT	1	0.124
ATWAL JK	1	0.124
ATWOOD WB	1	0.124
ATZBERGER A	1	0.124
AUDARD M	1	0.124
AUDERO E	1	0.124
AUERBACH DJ	1	0.124
AUSTER U	1	0.124
AUVERGNE M	1	0.124
AVENSON TJ	1	0.124
AVNER P	1	0.124
AVVEDIMENTO EV	1	0.124
AXELSSON E	1	0.124
AYNAJIAN P	1	0.124
AZEVEDO HS	1	0.124
BABCOCK H	1	0.124
BABIC A	1	0.124
BABU MM	1	0.124
BACAJ T	1	0.124
BACHOR HA	1	0.124
BACHORZ RA	1	0.124
BACHTOLD A	1	0.124
BACIU P	1	0.124
BACKER DC	1	0.124
BACKMAN L	1	0.124
BADA JL	1	0.124
BADEN-TILLSON H	1	0.124
BAE JW	1	0.124
BAEL D	1	0.124
BAERENFALLER K	1	0.124
BAEUERLE PA	1	0.124
BAGATIN AC	1	0.124
BAGINSKY S	1	0.124
BAGLIN A	1	0.124
BAI JY	1	0.124
BAI L	1	0.124
BAILEY S	1	0.124
BAILLEUL M	1	0.124
BAILLIE J	1	0.124
BAINES KM	1	0.124
BAIRD JR	1	0.124
BAJT S	1	0.124
BAKAL C	1	0.124
BAKER C	1	0.124
BAKER D	1	0.124
BAKER DN	1	0.124
BAKER GB	1	0.124
BAKER I	1	0.124
BAKER MB	1	0.124
BAKER PJ	1	0.124
BAKER R	1	0.124
BAKKER A	1	0.124
BAKKOUR N	1	0.124
BALA G	1	0.124
BALAM D	1	0.124
BALDI A	1	0.124
BALDI R	1	0.124
BALDINI L	1	0.124
BALDO MA	1	0.124
BALDRIDGE AM	1	0.124
BALDWIN IT	1	0.124
BALK TJ	1	0.124
BALKAU B	1	0.124
BALKHY S	1	0.124
BALLAND C	1	0.124
BALLANTYNE CM	1	0.124
BALLET J	1	0.124
BALLOT J	1	0.124
BALLOTTARI M	1	0.124
BALMAIN A	1	0.124
BAMBINO K	1	0.124
BAN N	1	0.124
BANCHEREAU J	1	0.124
BANDFIELD JL	1	0.124
BANDULET HC	1	0.124
BANDYOPADHYAY S	1	0.124
BANERJEE A	1	0.124
BANERJEE R	1	0.124
BANFIELD DK	1	0.124
BANFIELD JF	1	0.124
BANKS S	1	0.124
BAO ZN	1	0.124
BAR I	1	0.124
BAR-PELED L	1	0.124
BARABASI AL	1	0.124
BARAK O	1	0.124
BARALLE F	1	0.124
BARBAN C	1	0.124
BARBARA JM	1	0.124
BARBAS CF	1	0.124
BARBAZUK WB	1	0.124
BARBER ZW	1	0.124
BARBIELLINI G	1	0.124
BARBIER EB	1	0.124
BARBOSA-MORAIS NL	1	0.124
BARFIELD R	1	0.124
BARGH JA	1	0.124
BARGMANN CI	1	0.124
BARGOU R	1	0.124
BARING MG	1	0.124
BARKER E	1	0.124
BARMAN S	1	0.124
BARMAN T	1	0.124
BARNES CR	1	0.124
BARNES DKA	1	0.124
BARNETT TP	1	0.124
BARNOUIN-JHA O	1	0.124
BARONCELLI L	1	0.124
BARR IG	1	0.124
BARREIRO A	1	0.124
BARRERA NP	1	0.124
BARRETT RDH	1	0.124
BARRETT T	1	0.124
BARRON C	1	0.124
BARRY B	1	0.124
BARRY CE	1	0.124
BARSANTI C	1	0.124
BARSH GS	1	0.124
BARTAL G	1	0.124
BARTH AL	1	0.124
BARTH JA	1	0.124
BARTLETT W	1	0.124
BARWICK B	1	0.124
BARYNIN VV	1	0.124
BASHOR CJ	1	0.124
BASKIN JM	1	0.124
BASKIN JS	1	0.124
BASS AH	1	0.124
BASSA C	1	0.124
BASSANI L	1	0.124
BASSELL GJ	1	0.124
BASSI R	1	0.124
BASSIS J	1	0.124
BATANOVA VG	1	0.124
BATES M	1	0.124
BATY CJ	1	0.124
BAUDIN F	1	0.124
BAUER DM	1	0.124
BAUGHMAN BM	1	0.124
BAUGHMAN RH	1	0.124
BAUR M	1	0.124
BAYNE EH	1	0.124
BAYRAM O	1	0.124
BAYS PM	1	0.124
BAZZANO A	1	0.124
BEAN WT	1	0.124
BEATTIE CE	1	0.124
BEAULIEU JP	1	0.124
BEAZELY MA	1	0.124
