Authors	records	% of 35810
MCCARTHY R	49	0.137
MCKINLEY J	49	0.137
MIETTINEN H	49	0.137
MINCER A	49	0.137
MONDAL NK	49	0.137
MOONEY P	49	0.137
MURPHY C	49	0.137
NANG F	49	0.137
NARASIMHAM VS	49	0.137
NEAL HA	49	0.137
OESCH L	49	0.137
OGURI V	49	0.137
OSHIMA N	49	0.137
PATERNO M	49	0.137
PRESCOTT C	49	0.137
QIAO C	49	0.137
RAJAGOPALAN S	49	0.137
RIJSSENBEEK M	49	0.137
SAULNIER M	49	0.137
SAWYER L	49	0.137
SHAPIRO G	49	0.137
SOSEBEE M	49	0.137
SOUZA M	49	0.137
STEPHENS RW	49	0.137
VARELAS N	49	0.137
WAHL HD	49	0.137
WILLIS S	49	0.137
WOMERSLEY J	49	0.137
YOSHIKAWA C	49	0.137
ABRAMS GS	48	0.134
ADAMS M	48	0.134
BISWAS N	48	0.134
CAMMERATA J	48	0.134
DENISOV SP	48	0.134
DEWIRE JW	48	0.134
FINOCCHIARO G	48	0.134
GIBBARD B	48	0.134
JOHNSON DR	48	0.134
KEHOE R	48	0.134
KLIMA B	48	0.134
KRISHNASWAMY MR	48	0.134
LI Y	48	0.134
LINNEMANN J	48	0.134
MARTIN MI	48	0.134
MCKIBBEN T	48	0.134
MCLEAN KW	48	0.134
RUBINOV P	48	0.134
SILVERMAN A	48	0.134
SNOW GR	48	0.134
SNYDER S	48	0.134
TIMM S	48	0.134
WISNIEWSKI WJ	48	0.134
YAMADA R	48	0.134
CHANG PS	47	0.131
CHANG PT	47	0.131
FADEYEV V	47	0.131
FU X	47	0.131
GREENLEE H	47	0.131
JAQUES J	47	0.131
KOROLKOV I	47	0.131
LAMBRECHT M	47	0.131
LEE T	47	0.131
MODESITT M	47	0.131
PARASHAR N	47	0.131
PROCARIO M	47	0.131
PROTOPOPESCU S	47	0.131
RUTHERFOORD J	47	0.131
SAPPER M	47	0.131
SCHAFFNER SF	47	0.131
SHARMA V	47	0.131
SHIVPURI RK	47	0.131
VOLKOV AA	47	0.131
WAYNE M	47	0.131
WHITE C	47	0.131
WOODS M	47	0.131
XING X	47	0.131
ASNER DM	46	0.128
BERGER BE	46	0.128
BERTRAM I	46	0.128
BEZZUBOV VA	46	0.128
BOJKO NI	46	0.128
BURTOVOI VS	46	0.128
CASEY D	46	0.128
CHEONG SW	46	0.128
COBAU WG	46	0.128
COPTY N	46	0.128
EROSHIN OV	46	0.128
EVDOKIMOV VN	46	0.128
FAHLAND T	46	0.128
FISYAK Y	46	0.128
FRAME KC	46	0.128
GALLAS E	46	0.128
GENIK RJ	46	0.128
JANICEK R	46	0.128
JERGER SA	46	0.128
JUN SY	46	0.128
KAMBARA H	46	0.128
KOFLER RR	46	0.128
LEFLAT A	46	0.128
LI H	46	0.128
LINCOLN D	46	0.128
MAYOROV AA	46	0.128
MELANSON HL	46	0.128
MOGGI N	46	0.128
MOKHOV N	46	0.128
MUKHIN Y	46	0.128
PISCHALNIKOV Y	46	0.128
PLAYFER S	46	0.128
QIAN J	46	0.128
RAMIREZ O	46	0.128
SCHUMM BA	46	0.128
SHAFFER C	46	0.128
SNIHUR R	46	0.128
SOFFER A	46	0.128
SPEER T	46	0.128
STOKER D	46	0.128
TAMBURELLO P	46	0.128
UNDERWOOD D	46	0.128
VARNES EW	46	0.128
WALKER RC	46	0.128
YANAGISAWA C	46	0.128
YU Y	46	0.128
BANAVAR JR	45	0.126
BARKLOW T	45	0.126
BHATTACHARJEE M	45	0.126
COAN TE	45	0.126
ERMOLOV P	45	0.126
GARREN L	45	0.126
HAHN KS	45	0.126
HOBBS JD	45	0.126
HOLLEBEEK RJ	45	0.126
KOZELOV AV	45	0.126
MARKA S	45	0.126
MOCKETT PM	45	0.126
PREPOST R	45	0.126
SANGHERA S	45	0.126
SHABALINA E	45	0.126
SHANKAR HC	45	0.126
TERSOFF J	45	0.126
VOROBIEV AP	45	0.126
WIMPENNY SJ	45	0.126
WORM S	45	0.126
AHLERS G	44	0.123
BAND HR	44	0.123
BHADRA S	44	0.123
BLAIR R	44	0.123
CHEKULAEV SV	44	0.123
DUGAD SR	44	0.123
FERGUSON T	44	0.123
GLADDING GE	44	0.123
GONCHAROV PI	44	0.123
GOSS LT	44	0.123
GUGLIELMO G	44	0.123
GURZHIEV SN	44	0.123
HERRUP D	44	0.123
HSIEH F	44	0.123
JOHNSON JR	44	0.123
JONES SL	44	0.123
KORYTOV A	44	0.123
LOUIE SG	44	0.123
MESTAYER MD	44	0.123
NAKANISHI S	44	0.123
NARAYANAN A	44	0.123
ROCKWELL T	44	0.123
