Authors	records	% of 2962
KOVALSKYI D	14	0.473
KROKOVNY P	14	0.473
KUKARTSEV G	14	0.473
LAE CK	14	0.473
LEE J	14	0.473
LEE SJ	14	0.473
MACNAUGHTON J	14	0.473
MANDL F	14	0.473
MANGEOL DJJ	14	0.473
MITAROFF W	14	0.473
NAGAMINE T	14	0.473
NAKAO M	14	0.473
NISHIDA S	14	0.473
NITOH O	14	0.473
OGAWA S	14	0.473
OHSHIMA T	14	0.473
OKABE T	14	0.473
OKUNO S	14	0.473
OZAKI H	14	0.473
PIERINI M	14	0.473
PIILONEN LE	14	0.473
RITCHIE JL	14	0.473
SAGAWA H	14	0.473
SAKAI Y	14	0.473
SCHNEIDER O	14	0.473
SCHWANKE U	14	0.473
SCHWITTERS RF	14	0.473
SEMENOV S	14	0.473
SIDOROV V	14	0.473
SOLODOV EP	14	0.473
STANIC S	14	0.473
SUMIYOSHI T	14	0.473
SUZUKI S	14	0.473
SUZUKI T	14	0.473
TAKASAKI F	14	0.473
TERAMOTO Y	14	0.473
TSUKAMOTO T	14	0.473
WANG CH	14	0.473
YABSLEY BD	14	0.473
YAMADA Y	14	0.473
YANAI H	14	0.473
ZONTAR D	14	0.473
ASO T	13	0.439
BOZEK A	13	0.439
CHANG P	13	0.439
CHOI YK	13	0.439
FUKUNAGA C	13	0.439
GARMASH A	13	0.439
HAYASHII H	13	0.439
IIJIMA T	13	0.439
INAMI K	13	0.439
KICHIMI H	13	0.439
KIM DH	13	0.439
KWON YJ	13	0.439
NAGASAKA Y	13	0.439
NAKADAIRA T	13	0.439
NATKANIEC Z	13	0.439
OSTROWICZ W	13	0.439
PFEIFFER LN	13	0.439
SATPATHY A	13	0.439
SEVIOR ME	13	0.439
SHIBUYA H	13	0.439
TAKAHASHI T	13	0.439
TSUBOYAMA T	13	0.439
UEHARA S	13	0.439
UNO S	13	0.439
VARNER G	13	0.439
VARVELL KE	13	0.439
WANG CC	13	0.439
YAMAGUCHI A	13	0.439
YAMAUCHI M	13	0.439
ADACHI I	12	0.405
AUSHEV T	12	0.405
BELLODI G	12	0.405
DANILOV M	12	0.405
DONG LY	12	0.405
ENARI Y	12	0.405
IGARASHI Y	12	0.405
IWASAKI H	12	0.405
KANG JS	12	0.405
KIM JH	12	0.405
KORPAR S	12	0.405
LEBEDEV A	12	0.405
LIU F	12	0.405
MIYATA H	12	0.405
NAKANO E	12	0.405
NOZAKI T	12	0.405
SAITOH S	12	0.405
SENYO K	12	0.405
SINGH JB	12	0.405
SUGI A	12	0.405
