Authors	records	% of 58820
RAGENT B	11	0.019
RAMANATHAN V	11	0.019
RAVEN PH	11	0.019
RIEDER R	11	0.019
RILEY V	11	0.019
RISCH N	11	0.019
ROSEN CA	11	0.019
ROSS R	11	0.019
SANDEL BR	11	0.019
SCHALLY AV	11	0.019
SHAPIRO L	11	0.019
SILVERSTEIN RM	11	0.019
SMITH JM	11	0.019
SMITH KU	11	0.019
SNYDERMAN R	11	0.019
SODROSKI J	11	0.019
SPIEGELMAN BM	11	0.019
SQUIRE LR	11	0.019
STROBEL DF	11	0.019
STROUD RM	11	0.019
SULLIVAN R	11	0.019
SUOMI VE	11	0.019
TANAKA S	11	0.019
TESSIER-LAVIGNE M	11	0.019
THIEMENS MH	11	0.019
THOMAS G	11	0.019
THOMPSON LG	11	0.019
THOMPSON RC	11	0.019
THOMPSON WR	11	0.019
TSIEN RY	11	0.019
VANALLEN JA	11	0.019
VERMA IM	11	0.019
WAKITA H	11	0.019
WALDROP MM	11	0.019
WARWICK JW	11	0.019
WEAVER HA	11	0.019
WEINSTEIN JN	11	0.019
WEINTRAUB H	11	0.019
WEISSENBACH J	11	0.019
WIENER AS	11	0.019
WILLIAMS RJ	11	0.019
WILSON EO	11	0.019
WITTWER SH	11	0.019
WUDL F	11	0.019
YUNIS JJ	11	0.019
ZETTL A	11	0.019
ZOLLER WH	11	0.019
ADAMS JB	10	0.017
AKIL H	10	0.017
ATREYA SK	10	0.017
AUERBACH R	10	0.017
BANFIELD JF	10	0.017
BEATTY J	10	0.017
BELL PM	10	0.017
BENNETT MVL	10	0.017
BEUTLER E	10	0.017
BIRNBAUMER L	10	0.017
BITTERMAN ME	10	0.017
BOTSTEIN D	10	0.017
BOWMAN I	10	0.017
BOYSE EA	10	0.017
BRITTEN RJ	10	0.017
CHAN AC	10	0.017
CHEN JY	10	0.017
CHEN Z	10	0.017
COHEN IR	10	0.017
COLLINS F	10	0.017
COLLINS FH	10	0.017
CONKLIN EG	10	0.017
CONNERNEY JEP	10	0.017
CONNEY AH	10	0.017
CULOTTA E	10	0.017
DAI HJ	10	0.017
DAVENPORT CB	10	0.017
DAVIS S	10	0.017
DEPAOLO DJ	10	0.017
DESCH MD	10	0.017
DILCHER DL	10	0.017
DONCHIN E	10	0.017
ELACHI C	10	0.017
ELKINS JW	10	0.017
EMERY KO	10	0.017
ERIKSON J	10	0.017
FEELY RA	10	0.017
FELDMAN WC	10	0.017
FINGER LW	10	0.017
FISCHER JE	10	0.017
FISCHINGER PJ	10	0.017
FISHMAN MC	10	0.017
FLASAR FM	10	0.017
FOLKERS K	10	0.017
FORD PG	10	0.017
GALAMBOS R	10	0.017
GEORGOPOULOS AP	10	0.017
GERMAIN RN	10	0.017
GIBBS RA	10	0.017
GILBERT W	10	0.017
GILDEN RV	10	0.017
GOLOMBEK MP	10	0.017
GORDON JI	10	0.017
GOSSARD AC	10	0.017
GOULD JL	10	0.017
GRANICK S	10	0.017
GREEN MR	10	0.017
GREENBERG R	10	0.017
GREENE WC	10	0.017
GUILLEMIN R	10	0.017
GULKIS S	10	0.017
HAHN FE	10	0.017
HAMER DH	10	0.017
HAMMER RE	10	0.017
HAMNER CL	10	0.017
HANSEN J	10	0.017
HARADA K	10	0.017
HAYATSU R	10	0.017
HEATH JR	10	0.017
HENGARTNER H	10	0.017
HIRSCH J	10	0.017
HOFFMAN SL	10	0.017
HOY RR	10	0.017
HUANG J	10	0.017
HUANG Y	10	0.017
IDSO SB	10	0.017
ISAACS JD	10	0.017
JEFFREY EC	10	0.017
JOHNSON DW	10	0.017
JOHNSON TB	10	0.017
JOHNSTON D	10	0.017
JULL AJT	10	0.017
KAHN CR	10	0.017
KAMB B	10	0.017
KAPPLER J	10	0.017
KARPLUS M	10	0.017
KELLER LP	10	0.017
KELLOGG VL	10	0.017
KHURANA KK	10	0.017
KIEFFER HH	10	0.017
KIM C	10	0.017
KIM S	10	0.017
KING RW	10	0.017
KIRSCHVINK JL	10	0.017
KOHLER H	10	0.017
KONISHI M	10	0.017
KORSMEYER SJ	10	0.017
KUHAR MJ	10	0.017
KUNG C	10	0.017
KUPCHAN SM	10	0.017
LANGEVIN Y	10	0.017
LENARDO MJ	10	0.017
LEWIS M	10	0.017
LING N	10	0.017
LITTMAN DR	10	0.017
LLOYD FE	10	0.017
LOH DY	10	0.017
LONDON WT	10	0.017
LUSK G	10	0.017
MA J	10	0.017
MALINOW R	10	0.017
MANIATIS T	10	0.017
MARTIN JB	10	0.017
MCCONNELL D	10	0.017
MCEWEN BS	10	0.017
MCNUTT RL	10	0.017
MEEHL GA	10	0.017
MELTON DA	10	0.017
MEYEROWITZ EM	10	0.017
MILLER C	10	0.017
MILTON DJ	10	0.017
MIRSKY IA	10	0.017
MISHKIN M	10	0.017
MODLIN RL	10	0.017
MORTON CC	10	0.017
MUMMA MJ	10	0.017
MUNCH G	10	0.017
MURPHY DL	10	0.017
NABEL GJ	10	0.017
NARAYAN O	10	0.017
NELSON PG	10	0.017
NEUBAUER FM	10	0.017
NORTHROP JH	10	0.017
NOTTEBOHM F	10	0.017
NUSSENZWEIG RS	10	0.017
OLSON EN	10	0.017
OWEN TC	10	0.017
OWEN WM	10	0.017
PABO CO	10	0.017
PACE NR	10	0.017
PARDEE AB	10	0.017
PAVLETICH NP	10	0.017
PERT CB	10	0.017
PILCHER CB	10	0.017
RAPP HJ	10	0.017
RASOOL SI	10	0.017
REBEK J	10	0.017
REED JC	10	0.017
REINHERZ EL	10	0.017
