Authors	records	% of 23870
BIBRING JP	7	0.029
BLATTNER FR	7	0.029
BLOOM FE	7	0.029
BLUESTONE JA	7	0.029
BOGUSKI MS	7	0.029
BONANI G	7	0.029
BONIFACINO JS	7	0.029
BOONE C	7	0.029
BOWRING SA	7	0.029
BOXER SG	7	0.029
BOYNTON WV	7	0.029
BRADLEY JP	7	0.029
BRODER S	7	0.029
BROWN M	7	0.029
BROWN ME	7	0.029
BROWNSTEIN MJ	7	0.029
BRUCKNER J	7	0.029
CABROL NA	7	0.029
CALABRESE JC	7	0.029
CALAME K	7	0.029
CALVIN W	7	0.029
CAREY JR	7	0.029
CATT KJ	7	0.029
CHAIT BT	7	0.029
CHANG HY	7	0.029
CHAPPELL J	7	0.029
CHEN CC	7	0.029
CHEN PL	7	0.029
CHENG A	7	0.029
CHERMANN JC	7	0.029
CHO AY	7	0.029
CLARK R	7	0.029
CLAYTON RN	7	0.029
COHEN D	7	0.029
COLLINS WE	7	0.029
COOPER A	7	0.029
COOPER GM	7	0.029
COSTA E	7	0.029
COZZARELLI NR	7	0.029
CURRAN JW	7	0.029
DANIELSON GE	7	0.029
DAVIDSON EH	7	0.029
DAVIS ME	7	0.029
DAWSON TM	7	0.029
DEAN M	7	0.029
DER CJ	7	0.029
DIXON JE	7	0.029
DONES L	7	0.029
DOUGHERTY BA	7	0.029
DROSSART P	7	0.029
ECONOMOU T	7	0.029
EISAKI H	7	0.029
FEARON DT	7	0.029
FEARON ER	7	0.029
FENG Y	7	0.029
FERRARI G	7	0.029
FIELD CB	7	0.029
FINGER LW	7	0.029
FISCHER H	7	0.029
FISCHER JE	7	0.029
FLEISCHMANN RD	7	0.029
FOLKMAN J	7	0.029
FRALEY RT	7	0.029
FRANKEL AD	7	0.029
FRASER SE	7	0.029
FU YH	7	0.029
GAGE FH	7	0.029
GALAN JE	7	0.029
GAMMON D	7	0.029
GAZZANIGA MS	7	0.029
GELLERT R	7	0.029
GIBBONS A	7	0.029
GILL GN	7	0.029
GILMORE JS	7	0.029
GIMZEWSKI JK	7	0.029
GINTY DD	7	0.029
GOLDE TE	7	0.029
GOODMAN CS	7	0.029
GOW AJ	7	0.029
GRANT JA	7	0.029
GROOTES PM	7	0.029
GROTZINGER JP	7	0.029
GRUN E	7	0.029
GUNTHERODT HJ	7	0.029
HAINES JL	7	0.029
HAMMEL HB	7	0.029
HANNER MS	7	0.029
HANNON GJ	7	0.029
HANSEN CJ	7	0.029
HAYNES CV	7	0.029
HEBARD AF	7	0.029
HEEGER AJ	7	0.029
HERSKOWITZ I	7	0.029
HINE AA	7	0.029
HO W	7	0.029
HOCKMEYER WT	7	0.029
HOL WGJ	7	0.029
HOLLINGDALE MR	7	0.029
HOUK KN	7	0.029
HUDSON RS	7	0.029
HUGHES TP	7	0.029
HUNT RD	7	0.029
HUNTER T	7	0.029
ITANO WM	7	0.029
JACOBSON RA	7	0.029
JOHNSTON M	7	0.029
JOSEPH J	7	0.029
JUNE CH	7	0.029
KAHN CR	7	0.029
KALYANARAMAN VS	7	0.029
KASTNER M	7	0.029
KEMP BE	7	0.029
KENYON C	7	0.029
KHOSLA C	7	0.029
KIEHL JT	7	0.029
KIM H	7	0.029
KIM SK	7	0.029
KLAASEN KP	7	0.029
KLEIN DC	7	0.029
KLEIN J	7	0.029
KLOC C	7	0.029
KNUDSEN EI	7	0.029
KOLLER BH	7	0.029
KOPROWSKI H	7	0.029
KORN H	7	0.029
KUNG C	7	0.029
LAKE JA	7	0.029
LECACHEUX A	7	0.029
LEE K	7	0.029
LEE P	7	0.029
LEE T	7	0.029
LEIBLER S	7	0.029
LELLOUCH E	7	0.029
LENSKI RE	7	0.029
LEWIN R	7	0.029
LINKIN VM	7	0.029
LIU B	7	0.029
LIU K	7	0.029
LIVINGSTON DM	7	0.029
LODISH HF	7	0.029
LUCEY PG	7	0.029
LUHRMANN R	7	0.029
LYNCH M	7	0.029
MALLER JL	7	0.029
MALOY WL	7	0.029
MARCUS CM	7	0.029
MARTIN JB	7	0.029
MARTIN MA	7	0.029
MARTIN P	7	0.029
MCCORD TB	7	0.029
MCEVILLY TV	7	0.029
MCLENNAN SM	7	0.029
MCNAUGHTON BL	7	0.029
MCNUTT RL	7	0.029
MEADE C	7	0.029
MEEKER LD	7	0.029
MELLMAN I	7	0.029
MENAKER M	7	0.029
MERZENICH MM	7	0.029
MEYER T	7	0.029
MILBRANDT J	7	0.029
MILLER J	7	0.029
MILLER S	7	0.029
MITSUYA H	7	0.029
MOFFAT AS	7	0.029
MOORE CB	7	0.029
MOORE DD	7	0.029
MORGAN JI	7	0.029
