Authors	records	% of 15380
GONCA G	7	0.046
GORICANEC D	7	0.046
GUO XY	7	0.046
GUO ZY	7	0.046
HAFNER A	7	0.046
HAN J	7	0.046
HAO H	7	0.046
HE C	7	0.046
HE X	7	0.046
HU ZY	7	0.046
HUA B	7	0.046
HUANG HJ	7	0.046
HUANG XJ	7	0.046
JAIN S	7	0.046
JEONG JW	7	0.046
JI CW	7	0.046
JI L	7	0.046
JIANG L	7	0.046
KIM JH	7	0.046
KIM KM	7	0.046
KIM WJ	7	0.046
KITAGAWA K	7	0.046
KITAYAMA Y	7	0.046
KWON S	7	0.046
LABYS WC	7	0.046
LEE DY	7	0.046
LEI Y	7	0.046
LI CB	7	0.046
LI F	7	0.046
LI HL	7	0.046
LI JH	7	0.046
LI JW	7	0.046
LI MY	7	0.046
LI N	7	0.046
LI RR	7	0.046
LI SH	7	0.046
LI SX	7	0.046
LI XF	7	0.046
LI XG	7	0.046
LI XT	7	0.046
LI ZH	7	0.046
LI ZY	7	0.046
LIANG XY	7	0.046
LIN WX	7	0.046
LIN YC	7	0.046
LIU HY	7	0.046
LIU JJ	7	0.046
LIU YC	7	0.046
LU HY	7	0.046
LUO DK	7	0.046
MA XQ	7	0.046
MANCINI M	7	0.046
MARINELLI V	7	0.046
MARKUSSEN WB	7	0.046
MARTELLI E	7	0.046
MARTIN A	7	0.046
MARTIN M	7	0.046
MARTINEZ M	7	0.046
MARTINEZ-BOTAS RF	7	0.046
MASSAROTTI N	7	0.046
MENDES VMF	7	0.046
MODESTO M	7	0.046
MOGHADDAM MP	7	0.046
MOHAMAD AA	7	0.046
MOHAMMADI A	7	0.046
MONDAL MAH	7	0.046
MULLER D	7	0.046
MURPHY JD	7	0.046
NEVEU P	7	0.046
NI M	7	0.046
NOFUENTES G	7	0.046
NOTTON G	7	0.046
NOVELLA R	7	0.046
OHSUMI T	7	0.046
OKTAY Z	7	0.046
OLMEDA P	7	0.046
OMMEN T	7	0.046
OTTAVIANO A	7	0.046
OZTURK I	7	0.046
PAPADAKIS G	7	0.046
PARK SJ	7	0.046
PENG JQ	7	0.046
PEVIDA C	7	0.046
PRICE L	7	0.046
RAHIM NA	7	0.046
RAHMAN MM	7	0.046
RAHMAN S	7	0.046
RAKOPOULOS DC	7	0.046
RAMANATHAN R	7	0.046
RAO NS	7	0.046
ROCCO V	7	0.046
ROY S	7	0.046
RUBIERA F	7	0.046
SAHIN B	7	0.046
SALA JM	7	0.046
SATHAYE J	7	0.046
SCIACOVELLI A	7	0.046
SHARMA R	7	0.046
SHIMIZU T	7	0.046
SHRESTHA RM	7	0.046
SOLER A	7	0.046
SONG CF	7	0.046
SONG YC	7	0.046
SONG ZY	7	0.046
SORGUVEN E	7	0.046
STAFFELL I	7	0.046
STEHLIK P	7	0.046
SUN Y	7	0.046
SUN YJ	7	0.046
SUN Z	7	0.046
SUZUKI Y	7	0.046
TIAN LX	7	0.046
TIRIS M	7	0.046
TORABI M	7	0.046
TRAVERSO A	7	0.046
TSUJI M	7	0.046
VALENZUELA L	7	0.046
VELRAJ R	7	0.046
VOLL P	7	0.046
WANG CC	7	0.046
WANG GL	7	0.046
WANG LC	7	0.046
WANG WL	7	0.046
WANG YZ	7	0.046
WETTERLUND E	7	0.046
WIELAND C	7	0.046
WU CY	7	0.046
WU MS	7	0.046
WU NY	7	0.046
WU QH	7	0.046
WU T	7	0.046
WU YN	7	0.046
WU ZH	7	0.046
XIA A	7	0.046
XIA ZZ	7	0.046
XIE YL	7	0.046
YAMASAKI A	7	0.046
YAN J	7	0.046
YAN TY	7	0.046
YANG F	7	0.046
YANG FB	7	0.046
YANG H	7	0.046
YANG QC	7	0.046
YANG SI	7	0.046
YILBAS BS	7	0.046
YOU SJ	7	0.046
YU DR	7	0.046
YUAN WJ	7	0.046
YUAN XZ	7	0.046
YUMRUTAS R	7	0.046
ZANCHINI E	7	0.046
ZHANG BS	7	0.046
ZHANG F	7	0.046
ZHANG KL	7	0.046
ZHANG SH	7	0.046
ZHANG XW	7	0.046
ZHANG ZT	7	0.046
ZHAO CY	7	0.046
ZHAO D	7	0.046
ZHAO P	7	0.046
ZHENG DX	7	0.046
ZHU B	7	0.046
ZHU T	7	0.046
ZOU J	7	0.046
AHMAD A	6	0.039
AHMADI P	6	0.039
AHN S	6	0.039
AKBARI H	6	0.039
AKRAM A	6	0.039
AL-NIMR MA	6	0.039
ALVARADO S	6	0.039
ASTRAIN D	6	0.039
ATIKOL U	6	0.039
AUTHAYANUN S	6	0.039
BAGLIVO C	6	0.039
BAHLOULI K	6	0.039
BALARAS CA	6	0.039
BANDYOPADHYAY S	6	0.039
BATLLES FJ	6	0.039
BECKER S	6	0.039
BELLO-OCHENDE T	6	0.039
BENATO A	6	0.039
BHATTACHARYYA SC	6	0.039
BOLKESJO TF	6	0.039
BORGE-DIEZ D	6	0.039
BOUROUIS M	6	0.039
BROWN T	6	0.039
CAI RX	6	0.039
CAMPOS-CELADOR A	6	0.039
CAO XL	6	0.039
CAO Y	6	0.039
CHACARTEGUI R	6	0.039
CHAKRABORTY A	6	0.039
CHANG CL	6	0.039
CHANG SY	6	0.039
CHEN G	6	0.039
CHEN GB	6	0.039
CHEN HS	6	0.039
CHEN LC	6	0.039
CHEN LZ	6	0.039
CHEN XY	6	0.039
CHEN YY	6	0.039
CHENG J	6	0.039
CHIUEH PT	6	0.039
CHO MH	6	0.039
CHOI YK	6	0.039
CHOI YS	6	0.039
CHOU SK	6	0.039
COCCO D	6	0.039
COMODI G	6	0.039
COSKUN C	6	0.039
CUI GM	6	0.039
D'HAESELEER W	6	0.039
DA SILVA JAM	6	0.039
DATTA G	6	0.039
DEMIREL Y	6	0.039
DENG BL	6	0.039
DENG ZW	6	0.039
DESIDERI U	6	0.039
DEY PK	6	0.039
DING ZM	6	0.039
DUFOUR J	6	0.039
DUPONT C	6	0.039
EGELIOGLU F	6	0.039
EL-SEBAII AA	6	0.039
FAZAL MA	6	0.039
FRANCO A	6	0.039
FU C	6	0.039
FUJITA T	6	0.039
GALE J	6	0.039
GALLACHOIR BPO	6	0.039
GANDHIDASAN P	6	0.039
GATES ID	6	0.039
GENG ZQ	6	0.039
GIL MV	6	0.039
GOMEZ A	6	0.039
GOMIS-BELLMUNT O	6	0.039
GOSWAMI DY	6	0.039
GU CW	6	0.039
GUO ZC	6	0.039
HAASIS HD	6	0.039
HAN C	6	0.039
HAN YM	6	0.039
HASANUZZAMAN M	6	0.039
