Authors	records	% of 4363
BLAIVAS A	2	0.046
BLICKENSTAFF J	2	0.046
BOJOVIC S	2	0.046
BOLANOS-PIZARRO M	2	0.046
BOONRADSAMEE B	2	0.046
BOSNJAK L	2	0.046
BOURKE P	2	0.046
BOWMAN TD	2	0.046
BUDIMIR G	2	0.046
BUENO A	2	0.046
BUENSTORF G	2	0.046
BULAJIC M	2	0.046
BURANATHITI T	2	0.046
BURGER WJM	2	0.046
BURMAOGLU S	2	0.046
CALDERON-MARTINEZ A	2	0.046
CALERO C	2	0.046
CALMA A	2	0.046
CALVER M	2	0.046
CALVER MC	2	0.046
CALVINO AM	2	0.046
CAMACHO J	2	0.046
CAMBROSIO A	2	0.046
CAMPANARIO J	2	0.046
CAO C	2	0.046
CARDONA M	2	0.046
CARPENTER MP	2	0.046
CARTER TE	2	0.046
CARVALHO FD	2	0.046
CARVALHO P	2	0.046
CASILLI C	2	0.046
CASNICI N	2	0.046
CASSIMAN B	2	0.046
CEJA JA	2	0.046
CERINSEK M	2	0.046
CHAIMOVICH H	2	0.046
CHAN TY	2	0.046
CHANG SH	2	0.046
CHANG YH	2	0.046
CHATELIN Y	2	0.046
CHAVALARIAS D	2	0.046
CHAWLA A	2	0.046
CHEANG B	2	0.046
CHEN BL	2	0.046
CHEN BT	2	0.046
CHEN CF	2	0.046
CHEN G	2	0.046
CHEN LC	2	0.046
CHEN LX	2	0.046
CHEN X	2	0.046
CHEN YL	2	0.046
CHEN YT	2	0.046
CHENG N	2	0.046
CHENG XQ	2	0.046
CHIU K	2	0.046
CHIU YC	2	0.046
CHO SE	2	0.046
CHO SR	2	0.046
CHO Y	2	0.046
CHOE H	2	0.046
CHOE YC	2	0.046
CHOI GS	2	0.046
CHOI J	2	0.046
CHU H	2	0.046
CHU HT	2	0.046
CHUNG CJ	2	0.046
CLERMONT M	2	0.046
COLE S	2	0.046
COLEMAN SR	2	0.046
COLLE RD	2	0.046
COLLIANDER C	2	0.046
COLOSIMO EA	2	0.046
COLUGNATI FAB	2	0.046
CONTRACTOR N	2	0.046
COPIELLO S	2	0.046
CORLEY EA	2	0.046
CORONINI R	2	0.046
COTHEY V	2	0.046
COUTINHO ESF	2	0.046
CREASER C	2	0.046
CRESPO JA	2	0.046
CUI L	2	0.046
CUXAC P	2	0.046
DA SILVA APC	2	0.046
DAIZADEH I	2	0.046
DALPE R	2	0.046
DANELL JAB	2	0.046
DANG Y	2	0.046
DAVIES M	2	0.046
DAVIS M	2	0.046
DE MOOR B	2	0.046
DE OLIVEIRA OJ	2	0.046
DE STEFANO D	2	0.046
DE WINTER JCF	2	0.046
DE WITTE K	2	0.046
DEBRUIN RE	2	0.046
DEHAAN J	2	0.046
DEHDARIRAD T	2	0.046
DELEUS F	2	0.046
DELOOZE MA	2	0.046
DEMEIS L	2	0.046
DENG SH	2	0.046
DENISENKO LV	2	0.046
DESHLER JD	2	0.046
DIALLO SY	2	0.046
DIESNER J	2	0.046
DIJKWEL PA	2	0.046
DING JL	2	0.046
DING XH	2	0.046
DO PRADO JW	2	0.046
DU J	2	0.046
DU W	2	0.046
DUQUE RB	2	0.046
DWIVEDI YK	2	0.046
DYACHENKO EL	2	0.046
EBADI A	2	0.046
EBRAHIM NA	2	0.046
EFRAIN-GARCIA P	2	0.046
EHIKHAMENOR FA	2	0.046
EISEMON TO	2	0.046
