Authors	records	% of 4438
KUCHARZ W	2	0.045
KULKARNI RS	2	0.045
KUO HH	2	0.045
KUTZKO P	2	0.045
KWACK MH	2	0.045
KWON YK	2	0.045
LACHER RC	2	0.045
LACOMBA EA	2	0.045
LAGARIAS JC	2	0.045
LAGERSTROM P	2	0.045
LALLEMENT G	2	0.045
LAM TY	2	0.045
LAMBEK J	2	0.045
LAMPERTI J	2	0.045
LANDAU HJ	2	0.045
LASHOF RK	2	0.045
LAZAR AJ	2	0.045
LAZAROV C	2	0.045
LEADBETTER MR	2	0.045
LEE R	2	0.045
LEEUW KD	2	0.045
LEHNER J	2	0.045
LEONTIEF W	2	0.045
LEVINSON N	2	0.045
LEVITZKI J	2	0.045
LEWITTES J	2	0.045
LI LC	2	0.045
LIN SC	2	0.045
LINDENST J	2	0.045
LINDSEY JH	2	0.045
LIONS PL	2	0.045
LIPSCHUTZ S	2	0.045
LIPSMAN RL	2	0.045
LOEWNER C	2	0.045
LOMONACO SJ	2	0.045
LORENTZ GG	2	0.045
LOVASZ L	2	0.045
LOVELAND LD	2	0.045
LUCAS WF	2	0.045
LUECKE J	2	0.045
MACBAIN J	2	0.045
MACDONAL SO	2	0.045
MADSEN I	2	0.045
MARDEN A	2	0.045
MARGOLIS B	2	0.045
MARTIN DA	2	0.045
MARTIN WT	2	0.045
MASERICK PH	2	0.045
MASSEY WS	2	0.045
MASUR H	2	0.045
MATHER JN	2	0.045
MATKOWSKY BJ	2	0.045
MATSUMOTO Y	2	0.045
MATTUCK A	2	0.045
MCCOY NH	2	0.045
MCCRIMMON K	2	0.045
MCDUFF D	2	0.045
MCKINSEY JCC	2	0.045
MCLAUGHLIN TG	2	0.045
MCLEOD JB	2	0.045
MELZAK ZA	2	0.045
METCALF FT	2	0.045
MEYERS NG	2	0.045
MHASKAR HN	2	0.045
MICCHELLI CA	2	0.045
MICKLE EJ	2	0.045
MILLSON JJ	2	0.045
MILMAN M	2	0.045
MILNE JS	2	0.045
MILNOR JW	2	0.045
MISLIN G	2	0.045
MITCHELL B	2	0.045
MOCHIZUK HY	2	0.045
MOISE EE	2	0.045
MOISHEZON B	2	0.045
MOODY RV	2	0.045
MORGAN F	2	0.045
MORRELL JS	2	0.045
MORRIS PD	2	0.045
MOSKOWIT M	2	0.045
MOSTOW GD	2	0.045
MYERS SB	2	0.045
NACHBIN L	2	0.045
NAGANO T	2	0.045
NEUBERGER JW	2	0.045
NEUWIRTH L	2	0.045
NEWMAN M	2	0.045
NICULESCU C	2	0.045
NIKOLSKII NK	2	0.045
NIRENBERG R	2	0.045
NOMIZU K	2	0.045
OBERLIN DM	2	0.045
OBERST U	2	0.045
OLIVER B	2	0.045
OLIVER R	2	0.045
OREY S	2	0.045
ORLIK P	2	0.045
OSHER S	2	0.045
OSOFSKY BL	2	0.045
OSTRAND PA	2	0.045
PALIS J	2	0.045
PALMER TW	2	0.045
PALMORE JI	2	0.045
PAPAKYRIAKOPOUL CD	2	0.045
PARSHALL KH	2	0.045
PAYNE SE	2	0.045
PEDERSEN EA	2	0.045
PEDERSEN EK	2	0.045
PELEG B	2	0.045
PENNER RC	2	0.045
PETRYSHY WV	2	0.045
PHELPS RR	2	0.045
PHILLIPS A	2	0.045
PICHORIDES SK	2	0.045
PICKEL PF	2	0.045
PILLAY A	2	0.045
PINNEY E	2	0.045
PIRANIAN G	2	0.045
PLESS V	2	0.045
PONOMAREV P	2	0.045
POUREL MB	2	0.045
PRIKRY K	2	0.045
PROTTER MH	2	0.045
PUKANSZKY L	2	0.045
PUTZ R	2	0.045
QUINE WV	2	0.045
RADIN C	2	0.045
RADO T	2	0.045
RAMASWAMI V	2	0.045
RANGE RM	2	0.045
RAVENEL DC	2	0.045
RECTOR DL	2	0.045
REDHEFFER RM	2	0.045
REE R	2	0.045
REED GM	2	0.045
REGEV A	2	0.045
REIFENBERG ER	2	0.045
REISSNER E	2	0.045
RETHERFO JR	2	0.045
RICCIA GD	2	0.045
RICHARDS RW	2	0.045
RICKART CE	2	0.045
RICKERT NW	2	0.045
RIDER D	2	0.045
RIM DS	2	0.045
RIVLIN TJ	2	0.045
ROBBIN JW	2	0.045
ROBERTS J	2	0.045
ROBERTSON N	2	0.045
ROCKAFELLAR RT	2	0.045
ROGERS JT	2	0.045
ROITBERG J	2	0.045
ROSEN L	2	0.045
ROSEN RH	2	0.045
ROSENBER A	2	0.045
ROSENBERG S	2	0.045
ROSENBLOOM PC	2	0.045
ROSENBLUM M	2	0.045
ROSENTHA P	2	0.045
ROTHSCHILD LP	2	0.045
ROWEN LH	2	0.045
ROY P	2	0.045
RUBIN K	2	0.045
RUDIN ME	2	0.045
RUH EA	2	0.045
SACKER RJ	2	0.045
SALEM R	2	0.045
SAMELSON H	2	0.045
SANDERSO BJ	2	0.045
SANTALO LA	2	0.045
SARASON D	2	0.045
SAUER T	2	0.045
SAWYER S	2	0.045
SCHAEFER HH	2	0.045
SCHAERF HM	2	0.045
SCHAFFER JJ	2	0.045
SCHANUEL S	2	0.045
SCHMID W	2	0.045
SCHOCHET C	2	0.045
SCHULTZ MH	2	0.045
SCHULTZ R	2	0.045
SCHURLE AW	2	0.045
SCHWARTZ AL	2	0.045
SCHWARZ GW	2	0.045
SEEBECK CL	2	0.045
SEGAL J	2	0.045
SELIGMAN GB	2	0.045
SEMMES S	2	0.045
SERRE JP	2	0.045
SERRIN J	2	0.045
SHAHIDI F	2	0.045
SHALEN PB	2	0.045
SHAMIR E	2	0.045
SHAPIRO HN	2	0.045
SHAPIRO VL	2	0.045
SHATZ SS	2	0.045
SHERMAN S	2	0.045
SHISHA O	2	0.045
SHNIAD H	2	0.045
SHYR JM	2	0.045
SIBNER RJ	2	0.045
SIBUYA Y	2	0.045
SINGER D	2	0.045
