Authors	records	% of 8837
GERMANN FEE	4	0.045
GILL FW	4	0.045
GNADINGER CB	4	0.045
GOEBEL WF	4	0.045
GOLDBAUM JS	4	0.045
GRAY HL	4	0.045
GREER WN	4	0.045
GROSE MR	4	0.045
HADLEY SE	4	0.045
HAGER FD	4	0.045
HANCE FE	4	0.045
HAND WF	4	0.045
HARDEN WC	4	0.045
HARGER RN	4	0.045
HATCHER WH	4	0.045
HENDERSON LJ	4	0.045
HERTY CH	4	0.045
HESS WH	4	0.045
HETHERINGTON HC	4	0.045
HEYROTH FF	4	0.045
HIGGINS HL	4	0.045
HILL GA	4	0.045
HILL JW	4	0.045
HINCKE WB	4	0.045
HITCHCOCK DI	4	0.045
HOFFMAN WF	4	0.045
HOLDEN HC	4	0.045
HOLMES ME	4	0.045
HUSSEY RE	4	0.045
INGERSOLL AW	4	0.045
JENSEN H	4	0.045
JOHNSON WA	4	0.045
JOHNSTON HL	4	0.045
JOYCE AW	4	0.045
KARRER S	4	0.045
KELSEY EB	4	0.045
KENDALL AI	4	0.045
KILPATRICK ML	4	0.045
KIRBY JE	4	0.045
KLARMANN E	4	0.045
KOCH W	4	0.045
KRASE HJ	4	0.045
KREPELKA H	4	0.045
KUNZ A	4	0.045
LAMB AR	4	0.045
LANG WR	4	0.045
LANGDON SC	4	0.045
LATHROP EC	4	0.045
LAVIN GI	4	0.045
LAZIER WA	4	0.045
LENHER S	4	0.045
LIPSETT SG	4	0.045
LIVINGSTON R	4	0.045
LORAH JR	4	0.045
LOVELACE BF	4	0.045
LUBS HA	4	0.045
LUKENS HS	4	0.045
LYONS E	4	0.045
LYONS RE	4	0.045
MACY R	4	0.045
MARKLEY KS	4	0.045
MARSHALL AL	4	0.045
MATHEWSON WE	4	0.045
MATTILL HA	4	0.045
MCADAM DJ	4	0.045
MCCLENDON JF	4	0.045
MCCRACKEN R	4	0.045
MCDONNELL CC	4	0.045
MERRILL HB	4	0.045
MILLIGAN CH	4	0.045
MORTIMER FS	4	0.045
NAYLOR NM	4	0.045
NEIDIG RE	4	0.045
NELSON BE	4	0.045
NELSON VE	4	0.045
NEUFFER L	4	0.045
NICHOLS ML	4	0.045
NIETZ AH	4	0.045
NORTON FA	4	0.045
OAKES ET	4	0.045
ODELL AF	4	0.045
PACSU E	4	0.045
PAGEL HA	4	0.045
PATTERSON AM	4	0.045
PEAKER CR	4	0.045
PENNINGTON ME	4	0.045
PENNYCUICK SW	4	0.045
PERRY JH	4	0.045
PIERCE JS	4	0.045
PIGGOT CS	4	0.045
PORTER F	4	0.045
POSNJAK E	4	0.045
POTTER RS	4	0.045
PRATT LA	4	0.045
PRATT LS	4	0.045
QUINN EL	4	0.045
